ID;Lat;Long;USERS_TOT;USERS_O;USERS_G;USERS_FS;USERS_MAM;primary;tree_ri;ghm;heght;psri;npp;vcf;notho_ri;biomass;BIOMA
1448;-6512806.29;-8331294.449;2.97412;1.988584;1.94195;0.505007;0.229656;0.459063;0.737219;0.044403;0;-0.488559;6205.75;68.769231;0.234944;68.229796;3
1449;-6512806.29;-8278651.489;0.479291;0.309488;0.317499;0.075622;0.034427;0.140297;0.504186;0.02699;2.461615;-0.053826;2780.636364;12.757576;0.201652;43.028708;3
1450;-6512806.29;-8239169.268;0.867653;0.554392;0.628659;0.08599;0.042434;0.226183;0.801708;0.015959;0;-0.042399;456.5625;1.34375;0.410493;24.643022;3
1452;-6512806.29;-8133883.347;2.927707;1.525222;1.526536;0.647051;0.122232;0.560296;1.626311;0.07979;7.227235;-0.083106;3971.875;25.242424;0.665788;61.085855;3
1464;-6505207.933;-8397098.15;2.336754;1.77801;1.459452;0.50932;0.157457;0.441005;1.293666;0.026239;7.258048;-0.140775;5185.05;37.633333;0.353184;65.588025;3
1465;-6505207.933;-8370776.669;0.647806;0.444668;0.427648;0.071547;0.071939;0.174391;0.689507;0.035543;12.300513;-0.01101;7370.1875;28.71875;0.222944;104.061259;3
1466;-6505207.933;-8252330.008;3.103709;1.734263;1.967899;0.582058;0.096947;0.645084;1.561724;0.016869;0;-0.153075;3624;40.90625;0.789509;60.348259;3
1467;-6505207.933;-8212847.788;2.585266;1.467874;1.685973;0.396847;0.077185;0.481501;1.358237;0.026918;3.15165;-0.380468;3010.796875;22.09375;0.480799;56.523558;3
1468;-6505207.933;-8147044.087;1.600555;0.649971;0.918493;0.27208;0.036727;0.578633;1.155406;0.028212;0;-0.12077;0;0.03125;0.409211;4.827414;3
1469;-6505207.933;-8094401.127;10.307345;5.007773;6.180862;1.778517;0.42578;1.868145;1.654815;0.338141;7.086467;-0.025682;3358.212121;10.787879;0.881488;13.156707;3
1476;-6497609.576;-8318133.709;1.693728;1.056786;1.046799;0.282035;0.140603;0.354397;0.631146;0.029942;1.569101;-0.165326;6014.551724;60.806452;0.302487;77.349758;3
1477;-6501408.755;-8298392.599;0.63377;0.403286;0.382287;0.13278;0.051369;0.160967;0.568959;0.030235;3.387227;-0.19778;4224.194444;42.111111;0.276803;66.228839;3
1478;-6497609.576;-8265490.748;1.3325;0.771132;0.854801;0.221662;0.051934;0.283652;1.256526;0.015199;1.30303;-0.200133;3498;32.821429;0.655934;47.124026;3
1479;-6497609.576;-8226008.528;1.00532;0.62248;0.675549;0.119417;0.05999;0.209772;0.500477;0.015293;2.007338;-0.051088;1888.520833;1.25;0.17226;37.290735;3
1481;-6497609.576;-8120722.607;10.187322;5.063762;5.777135;2.027711;0.419853;2.043013;3.237315;0.051085;3.274843;-0.363535;4295.947368;54.384615;1.611127;62.789142;3
1493;-6490011.22;-8357615.929;1.425358;0.845717;0.782813;0.25606;0.129482;0.294465;1.015321;0.038031;3.888751;-0.098523;3845.321429;38.714286;0.392342;52.119187;3
1494;-6490011.22;-8239169.268;2.412585;1.396512;1.513136;0.467034;0.07334;0.462407;1.30208;0.015293;14.670387;-0.045334;4071.981481;29.178571;0.628892;81.363191;3
1495;-6490011.22;-8199687.048;1.685619;0.97751;1.09261;0.226118;0.045582;0.305366;1.078473;0.018772;9.380817;-0.027527;3122.857143;6.178571;0.440246;62.825885;3
1496;-6490011.22;-8133883.347;7.417761;3.377542;4.041772;1.485923;0.430355;1.302823;2.237717;0.049508;5.442153;-1.037034;2808.176471;29.107143;1.125087;91.753249;3
1504;-6486212.041;-8377357.039;1.154921;0.781152;0.613821;0.263267;0.107333;0.258472;0.975161;0.031713;10.044316;-0.021259;6931.212121;44.363636;0.309987;95.813459;3
1505;-6486212.041;-8324714.079;1.583659;0.990933;0.971923;0.27788;0.140439;0.321231;0.772082;0.026032;0;-0.489521;5076.394737;70.086957;0.353333;60.983005;3
1506;-6482412.863;-8252330.008;1.561318;0.925056;0.981358;0.306317;0.072502;0.310216;0.916755;0.019517;2.990204;-0.14771;3997.035714;30.424242;0.46325;57.556255;3
1507;-6482412.863;-8212847.788;0.324701;0.168807;0.177265;0.086372;0.003664;0.289029;0.271819;0.015293;0;0.000302;0;0;0.019272;0;3
1508;-6482412.863;-8160204.827;0.695585;0.315341;0.371649;0.092537;0.041235;0.243291;0.55604;0.015293;0;-0.030743;328.375;0.575758;0.127971;36.563503;3
1509;-6482412.863;-8107561.867;4.468263;2.49948;2.688542;0.844764;0.140259;1.086173;1.814132;0.069464;10.396137;-0.054014;3308.818182;30.666667;0.747176;57.509264;3
1520;-6474814.506;-8397098.15;1.050409;0.764906;0.694423;0.113485;0.05839;0.140646;0.881826;0.06264;4.30303;-0.031938;3008.806452;4.30303;0.212506;26.977734;3
1521;-6474814.506;-8344455.189;1.363624;0.911463;0.881441;0.200181;0.126925;0.288006;0.503969;0.022498;2.361584;-0.227726;3821.314815;51.818182;0.191953;63.521109;3
1522;-6474814.506;-8304972.969;0.8033;0.523792;0.539418;0.121073;0.062948;0.182823;0.57856;0.018192;0.681558;-0.386894;3136.411765;31.894737;0.270338;31.150494;3
1523;-6474814.506;-8278651.489;0.817556;0.507492;0.530862;0.14799;0.04049;0.190306;0.63884;0.022437;5.94013;-0.05531;4336.484848;37.666667;0.316289;73.082223;3
1524;-6474814.506;-8226008.528;1.35383;0.665043;0.902952;0.17512;0.058337;0.392712;0.945426;0.015293;0;-0.087901;1992.333333;0.5625;0.355601;21.131299;3
1526;-6474814.506;-8120722.607;2.992085;1.5937;1.7822;0.489153;0.093154;0.551831;1.618551;0.064503;0.466888;-0.052055;1508.434783;13.848485;0.550514;28.608432;3
1535;-6467216.149;-8370776.669;0.660903;0.483235;0.427008;0.112166;0.058148;0.123901;0.800462;0.034938;5.027324;-0.026126;3620.636364;31.030303;0.243931;52.19622;3
1536;-6467216.149;-8318133.709;1.763947;1.114065;1.095448;0.30915;0.15303;0.378349;0.688676;0.030507;0.047663;-0.212722;5904.045455;66.807692;0.280481;73.53426;3
1537;-6467216.149;-8252330.008;0.745295;0.419901;0.439669;0.149715;0.04433;0.152834;0.585273;0.015293;4.361524;-0.069262;3604.757576;18.69697;0.236528;59.02609;3
1539;-6467216.149;-8160204.827;1.294106;0.640872;0.704455;0.23773;0.028205;0.504599;0.886171;0.020176;1.996318;-0.014783;267;2.727273;0.367107;49.598624;3
1540;-6471015.327;-8140463.717;9.824641;4.743894;5.357874;2.007953;0.46746;1.822161;2.810202;0.044209;9.129341;-1.338547;5703.147059;27.230769;1.339908;95.00635;3
1551;-6459617.792;-8383937.41;0.553804;0.436913;0.390032;0.064877;0.060384;0.08322;0.549801;0.047756;11.8548;-0.011437;5665.484848;8.575758;0.139501;93.033996;3
1552;-6459617.792;-8344455.189;1.056963;0.703138;0.686136;0.155919;0.089316;0.236383;0.519071;0.044745;2.571914;-0.185052;4315.903226;44.151515;0.191312;50.145792;3
1553;-6459617.792;-8291812.229;0.494107;0.318066;0.322745;0.081236;0.035695;0.137324;0.574134;0.015461;4.156456;-0.046128;4601.046875;39.09375;0.284363;68.811607;3
1554;-6459617.792;-8265490.748;0.758093;0.436669;0.441836;0.171118;0.037956;0.149447;0.669222;0.014381;2.13792;-0.10447;3110.818182;31.515152;0.324525;61.537019;3
1555;-6459617.792;-8226008.528;1.303052;0.702567;0.862281;0.17733;0.069873;0.270541;0.701073;0.015003;0;-0.133091;0;0.909091;0.310834;30.676135;3
1556;-6459617.792;-8173365.567;0.652343;0.299488;0.36782;0.11598;0.008856;0.424802;0.50671;0.015293;0;-0.060501;0;0.090909;0.114932;4.848083;3
1557;-6459617.792;-8120722.607;4.75087;2.48135;2.843453;0.820316;0.193142;0.991;1.68403;0.029501;3.647342;-0.069428;2429.982143;14.363636;0.808183;38.944391;3
1566;-6452019.435;-8397098.15;1.516752;0.938059;0.757743;0.247309;0.093005;0.136613;1.034038;0.024295;0.6875;-0.17108;3680.617647;7.416667;0.234121;34.032814;3
1567;-6452019.435;-8357615.929;0.681621;0.46632;0.359949;0.172434;0.06838;0.112353;0.66108;0.029408;4.349388;-0.016791;5139.363636;28.606061;0.172507;57.655225;3
1568;-6452019.435;-8318133.709;1.617436;1.002855;0.985177;0.260769;0.155852;0.336135;0.695244;0.019054;2.484848;-0.340772;5849.111111;68.166667;0.304751;81.94705;3
1569;-6452019.435;-8239169.268;2.145763;1.230945;1.328295;0.401562;0.089528;0.412248;0.899877;0.016353;0;-0.349446;3173.25;21.181818;0.366005;49.39136;3
1571;-6452019.435;-8147044.087;1.500415;0.734221;0.912778;0.191889;0.047643;0.417964;0.987964;0.028578;1.917983;-0.016096;1027.730769;7.5;0.280877;22.837946;3
1578;-6444421.079;-8331294.449;2.024368;1.280664;1.247501;0.356458;0.16849;0.399369;0.562834;0.028657;0.69697;-0.151846;5063.090909;60.848485;0.22553;59.580471;3
1579;-6444421.079;-8291812.229;0.241311;0.173209;0.168374;0.031215;0.023136;0.089211;0.359802;0.015293;1.801588;-0.029154;2527.888889;10.03125;0.127702;51.769134;3
1580;-6448220.257;-8272071.118;1.303631;0.709425;0.745985;0.290101;0.071586;0.262043;0.927276;0.015763;5.116708;-0.090126;4793.903226;36.96875;0.505219;49.899852;3
1582;-6444421.079;-8173365.567;0.811908;0.516883;0.304484;0.36324;0.004813;0.438356;0.232949;0.027899;0;-0.019751;343.2;0.060606;0.027021;28.234453;3
1583;-6444421.079;-8120722.607;9.206056;4.490272;5.497011;1.657497;0.362948;1.861942;2.020745;0.056481;2.214027;-0.047448;2423.318182;15.272727;0.973931;22.081714;3
1591;-6440621.9;-8390517.78;1.533191;1.045828;0.822573;0.371259;0.146288;0.203284;1.115169;0.027723;7.744426;-0.068107;6269.92;45.5625;0.365059;70.15675;3
1592;-6440621.9;-8364196.299;1.187498;0.789112;0.666523;0.260409;0.106236;0.217896;0.746751;0.028843;6.400953;-0.133426;5037.354839;52.9375;0.259331;69.976118;3
1593;-6436822.722;-8304972.969;0.496162;0.320224;0.32003;0.079386;0.041485;0.151456;0.558622;0.015293;2.321429;-0.082587;4948.714286;41.071429;0.252898;73.971749;3
1594;-6436822.722;-8252330.008;0.819496;0.476777;0.502286;0.15555;0.03462;0.186755;0.691814;0.014951;3.594792;-0.099972;2441.75;22.25;0.237453;60.525205;3
1595;-6436822.722;-8226008.528;0.696756;0.366002;0.442768;0.096727;0.0406;0.197304;0.571146;0.015293;0;-0.078544;735;0.392857;0.193545;26.292572;3
1597;-6436822.722;-8147044.087;9.5464;4.436407;5.232199;1.956032;0.407399;1.66665;2.928574;0.028524;5.01971;-0.541485;5136.382353;25.392857;1.354544;58.844186;3
1607;-6429224.365;-8383937.41;0.962673;0.737211;0.621182;0.170105;0.080288;0.168482;0.929313;0.034657;8.037265;-0.015594;5351.827586;21.65625;0.246157;73.370489;3
1608;-6429224.365;-8357615.929;1.528615;1.069061;0.858563;0.364556;0.122397;0.248009;0.497682;0.020608;1.937615;-0.089906;5301.5625;51;0.163695;55.554869;3
1609;-6429224.365;-8318133.709;1.043931;0.655655;0.638074;0.162787;0.104356;0.237206;0.577156;0.016119;1.939355;-0.195643;5285.322581;57.03125;0.241597;83.257644;3
1610;-6429224.365;-8278651.489;1.218288;0.662922;0.702744;0.276708;0.0559;0.258;0.815394;0.019109;2.7607;-0.162476;4100.939394;41.757576;0.420703;45.863007;3
1612;-6429224.365;-8160204.827;8.628025;3.916177;4.459515;1.981905;0.333293;1.44951;3.194541;0.026245;7.011124;-0.418374;4810.714286;48.25;1.445173;84.500074;3
1613;-6429224.365;-8120722.607;1.303693;0.632385;0.800777;0.177529;0.038056;0.267361;1.108976;0.082635;1.330879;0.025577;1349.066667;7.65625;0.252299;23.233544;3
1622;-6421626.008;-8370776.669;0.622127;0.452624;0.419509;0.062769;0.082672;0.142099;0.575068;0.043426;5.813726;-0.012981;5531.727273;24.363636;0.213404;69.332963;3
1623;-6421626.008;-8291812.229;0.701976;0.432503;0.451385;0.121257;0.041133;0.199063;0.680434;0.015297;4.791035;-0.328388;5474.75;49.72;0.304075;62.816544;3
1624;-6421626.008;-8252330.008;0.596728;0.411109;0.422836;0.074113;0.030644;0.182418;0.513356;0.015293;0.409177;-0.048556;2338.121212;14.333333;0.163368;39.650503;3
1625;-6425425.186;-8232588.898;1.925957;1.055007;1.237275;0.296297;0.083874;0.359855;0.936479;0.015296;0.032997;-0.086541;2769.903226;6.757576;0.296107;39.637551;3
1626;-6421626.008;-8173365.567;0.49177;0.26386;0.234154;0.144023;0.003969;0.334399;0.227091;0.027833;0;-0.006376;0;0;0.026892;12.760214;3
1627;-6421626.008;-8133883.347;6.103622;3.127141;3.6033;1.100017;0.191169;1.092172;2.092822;0.053765;1.115649;-0.052035;1964.304348;15.46875;0.806252;33.728266;3
1635;-6417826.829;-8390517.78;1.233805;0.85343;0.583119;0.374968;0.102999;0.200913;0.995556;0.015571;7.219892;-0.060987;6327.40625;61.25;0.361078;79.873476;3
1636;-6414027.651;-8331294.449;1.464838;0.913338;0.834513;0.278833;0.141271;0.326519;0.585323;0.018476;3.659085;-0.087455;6199.290323;55.575758;0.209536;83.795563;3
1637;-6417826.829;-8311553.339;0.671788;0.432573;0.43297;0.108108;0.051501;0.157833;0.59981;0.022443;1.105712;-0.094065;4655.484848;54;0.284211;76.867156;3
1638;-6414027.651;-8265490.748;0.404865;0.236847;0.234088;0.084399;0.024669;0.089899;0.490187;0.015293;4.60923;-0.032705;3321.363636;21.575758;0.17827;57.74116;3
1639;-6414027.651;-8226008.528;1.390518;0.764693;0.915235;0.182661;0.073646;0.330494;0.77084;0.016445;0.01538;-0.127015;127.333333;0.967742;0.292484;13.059132;3
1641;-6414027.651;-8147044.087;11.527009;4.764376;6.315225;2.136322;0.814009;1.714632;2.58635;0.03808;0;-1.658905;1082.97619;9.548387;1.055772;10.177551;3
1651;-6406429.294;-8304972.969;0.322258;0.196955;0.187747;0.06264;0.036758;0.090854;0.408734;0.015293;4.058109;-0.075065;5458.954545;38.272727;0.18271;84.217507;3
1652;-6406429.294;-8239169.268;1.604131;0.927856;1.012213;0.274905;0.072804;0.329569;0.976383;0.020388;0.515152;-0.227421;2218.383333;21.606061;0.361421;39.393462;3
1654;-6410228.473;-8179945.938;0.772062;0.516375;0.235744;0.413682;0.001729;0.378426;0.178837;0.021219;0;-0.005299;0;0;0.010138;0;3
1655;-6406429.294;-8120722.607;0.816642;0.367607;0.449844;0.087063;0.039358;0.133973;0.802294;0.061123;0.04148;0.054105;375;0.272727;0.165203;2.901529;3
1665;-6402630.116;-8337874.819;1.752604;1.112754;1.038402;0.313435;0.162852;0.369452;0.674397;0.01434;0;-0.243623;6133.846154;65;0.239934;66.083588;3
1666;-6402630.116;-8272071.118;0.68357;0.396635;0.414902;0.135953;0.041611;0.172113;0.674969;0.016798;0;-0.665873;2964.05;37.913043;0.301577;43.156726;3
1668;-6398830.937;-8173365.567;0.718794;0.30948;0.415192;0.11441;0.013774;0.302857;0.641317;0.028212;0;-0.089059;0;0;0.191938;5.287975;3
1669;-6402630.116;-8153624.457;10.786099;4.499109;6.050429;2.007778;0.673089;1.570979;2.563416;0.046106;0;-1.224843;0;6.046875;1.440192;13.301734;3
1677;-6391232.581;-8383937.41;3.442003;2.482642;2.052801;0.806602;0.24153;0.630655;1.16956;0.01396;4.904438;-0.244895;6144.289474;42.222222;0.280297;49.18877;3
1678;-6391232.581;-8357615.929;1.63788;1.075872;0.859743;0.41836;0.138328;0.270436;0.521267;0.019161;0.407124;-0.091679;4755.909091;62.393939;0.186871;42.296998;3
1679;-6391232.581;-8331294.449;0.674689;0.447843;0.440193;0.094107;0.057122;0.173909;0.536408;0.015113;3.478292;-0.102909;6281.30303;41.909091;0.193689;81.552503;3
1680;-6395031.759;-8311553.339;0.370036;0.247602;0.240591;0.059636;0.034027;0.09295;0.455906;0.015311;4.129857;-0.08577;4338;33.071429;0.208302;67.964128;3
1681;-6395031.759;-8285231.859;1.880388;1.084575;1.120745;0.420238;0.081487;0.367523;0.801889;0.0374;0.273265;-0.414209;4738.673913;48.339286;0.416743;62.638473;3
1682;-6391232.581;-8252330.008;0.390872;0.228197;0.224467;0.07753;0.022885;0.076814;0.498403;0.015412;0.090355;-0.065966;2058.969697;17;0.168544;44.665528;3
1683;-6395031.759;-8232588.898;1.106751;0.603916;0.653618;0.20154;0.055066;0.212684;0.740662;0.015337;2.447542;-0.065289;4331.578947;11.703704;0.256402;49.163887;3
1685;-6391232.581;-8147044.087;7.347837;3.036621;4.18221;1.201881;0.35396;1.048574;2.536851;0.038382;0;-0.792529;622.6;3.242424;1.20984;9.104397;3
1686;-6395031.759;-8127302.977;0.84967;0.36023;0.460742;0.084468;0.024943;0.158019;0.755428;0.044124;0;0.012489;314.4;0.035714;0.135514;2.922604;3
1694;-6383634.224;-8370776.669;0.801145;0.576829;0.469566;0.160867;0.081709;0.126492;0.561147;0.023046;9.158786;-0.081005;7388.483871;51.242424;0.175545;101.053576;3
1695;-6383634.224;-8344455.189;2.320708;1.520853;1.407544;0.456652;0.200225;0.402312;0.599655;0.028127;1.953799;-0.29436;4212.5;57.633333;0.205701;40.97908;3
1696;-6383634.224;-8318133.709;0.371037;0.244713;0.236706;0.056189;0.041008;0.089466;0.419657;0.015342;2.141255;-0.13442;4026.5;35.393939;0.196163;47.782597;3
1697;-6383634.224;-8291812.229;0.246921;0.164522;0.155116;0.046949;0.021466;0.055909;0.209492;0.015293;5.680311;-0.045245;3217.030303;22.939394;0.082693;65.158025;3
1698;-6383634.224;-8265490.748;0.519794;0.302493;0.30359;0.109965;0.026212;0.108383;0.537039;0.015293;4.840483;-0.057462;4055.272727;23.484848;0.211109;69.166292;3
1699;-6383634.224;-8226008.528;0.522936;0.2807;0.30783;0.071519;0.043507;0.112198;0.292856;0.015512;0.263559;-0.09192;0;0.6875;0.056268;18.288796;3
1701;-6383634.224;-8160204.827;2.25517;0.895262;1.319564;0.375809;0.0863;0.512335;1.290795;0.028212;0;-0.105421;0;0;0.600766;11.644824;3
1702;-6383634.224;-8120722.607;0.76134;0.361982;0.438185;0.078922;0.026496;0.102001;0.577608;0.046739;1.160375;-0.026658;704.295455;1.757576;0.065576;3.711606;3
1711;-6379835.045;-8416839.26;2.582483;1.927748;1.451114;0.673403;0.208564;0.432777;0.891093;0.013475;0.594009;-0.226227;7596.962963;46.178571;0.153481;39.281748;3
1712;-6379835.045;-8390517.78;2.941739;2.140379;1.698542;0.734521;0.198571;0.519379;1.032278;0.023253;4.804148;-0.154597;6733.555556;50.774194;0.246281;52.459293;3
1713;-6376035.867;-8357615.929;0.506992;0.354985;0.294309;0.104733;0.054215;0.095215;0.501119;0.015293;9.848219;-0.030599;6530.393939;34.636364;0.146092;74.271376;3
1714;-6376035.867;-8331294.449;0.487951;0.358391;0.348894;0.061388;0.038865;0.102233;0.41015;0.018978;1.259993;-0.126904;3961.258065;34.666667;0.169171;50.657314;3
1715;-6376035.867;-8239169.268;1.41566;0.709259;0.78143;0.300647;0.057699;0.246076;1.0664;0.015293;0.923824;-0.247312;2982.75;30.636364;0.401802;29.979242;3
1718;-6376035.867;-8133883.347;1.956812;0.984065;1.068304;0.366541;0.073239;0.347715;1.210269;0.084354;2.001972;-0.068659;1316.942308;3.75;0.463974;46.182736;3
1726;-6368437.51;-8410258.89;2.366743;1.720818;1.263565;0.647857;0.202989;0.322702;0.869049;0.014293;0;-0.383085;7652.758621;54.15625;0.24524;60.754849;3
1727;-6368437.51;-8383937.41;0.812543;0.538697;0.442367;0.166986;0.08079;0.152837;0.81781;0.015479;9.881168;-0.049831;7395.625;54.03125;0.277318;93.113713;3
1728;-6368437.51;-8344455.189;1.42684;0.940463;0.859888;0.266331;0.120322;0.251236;0.546315;0.020429;1.212121;-0.223661;6062.854839;57.515152;0.210459;54.874479;3
1729;-6368437.51;-8318133.709;0.711222;0.435909;0.417875;0.147667;0.070932;0.100727;0.48665;0.015325;1.182466;-0.173744;3946.482759;36.1875;0.266751;27.428169;3
1730;-6372236.688;-8298392.599;0.320064;0.189233;0.177525;0.070039;0.034336;0.066896;0.34236;0.015815;3.599599;-0.076116;4398.954545;19.939394;0.14717;60.653997;3
1731;-6368437.51;-8265490.748;0.862168;0.52573;0.538635;0.170862;0.03941;0.167882;0.628289;0.033993;0.903049;-0.542933;4050.764706;37.25;0.281894;54.941652;3
1732;-6368437.51;-8212847.788;2.14547;1.193219;1.269352;0.408248;0.098615;0.371187;0.788118;0.015293;0.424423;-0.141295;2482.666667;6.78125;0.326061;49.962242;3
1734;-6372236.688;-8153624.457;1.605508;0.648127;0.902052;0.292096;0.071328;0.468173;1.037826;0.028212;0;-0.079047;0;0;0.43142;1.365887;3
1743;-6360839.153;-8397098.15;1.34032;0.89454;0.653224;0.362967;0.120638;0.199637;0.827193;0.015293;14.690133;-0.055074;7457.84375;55.59375;0.257854;100.137627;3
1744;-6360839.153;-8370776.669;0.767198;0.550281;0.416516;0.195534;0.063349;0.123623;0.470119;0.0159;3.892131;-0.179235;5110.16129;45.4375;0.139912;56.130089;3
1745;-6360839.153;-8331294.449;0.263863;0.191373;0.183877;0.033886;0.028653;0.057493;0.400367;0.015293;1.207539;-0.055257;3132.878788;20;0.159973;46.071801;3
1746;-6360839.153;-8304972.969;0.209901;0.153038;0.14629;0.027701;0.024257;0.031064;0.208421;0.015293;0;-0.03281;2660.28125;3.90625;0.064509;25.343408;3
1747;-6360839.153;-8239169.268;2.977508;1.432104;1.608694;0.660583;0.109071;0.472028;1.223797;0.015335;0.302559;-0.322278;2797.176471;33.875;0.448522;24.82991;3
1749;-6360839.153;-8147044.087;0.853915;0.378751;0.476866;0.139422;0.031037;0.247609;0.552042;0.028212;0;-0.110874;0;0;0.148424;0.303312;3
1750;-6364638.332;-8127302.977;3.521678;1.809409;2.010724;0.62974;0.129041;0.593875;1.46243;0.064561;0.840251;-0.068897;2335.45;9.484848;0.552886;19.773476;3
1759;-6353240.796;-8410258.89;2.734394;2.048469;1.512262;0.78721;0.176953;0.406381;0.893709;0.015453;8.476751;-0.040345;6282.214286;42.607143;0.211765;55.837008;3
1760;-6353240.796;-8383937.41;1.142899;0.858229;0.734056;0.220864;0.089175;0.230785;0.679791;0.01796;1.670784;-0.090173;6699.925926;25.678571;0.169424;62.097202;3
1761;-6353240.796;-8357615.929;0.536616;0.352815;0.267545;0.143805;0.050336;0.08946;0.576889;0.015293;2.671326;-0.075235;4913.678571;37.75;0.175615;58.486889;3
1762;-6353240.796;-8318133.709;0.32337;0.193096;0.186334;0.065378;0.032069;0.077128;0.450516;0.015305;5.172947;-0.061497;5570.964286;35.75;0.182827;73.676028;3
1763;-6353240.796;-8291812.229;0.407766;0.238144;0.228078;0.093524;0.034592;0.081696;0.466899;0.015319;2.594132;-0.137487;4126.642857;35.678571;0.207225;80.94888;3
1764;-6353240.796;-8265490.748;0.19601;0.12046;0.115586;0.03627;0.014678;0.033272;0.433636;0.015293;1.418944;-0.026737;1675.553571;7.107143;0.155402;22.882791;3
1765;-6353240.796;-8212847.788;2.79704;1.543164;1.740988;0.478104;0.112045;0.504414;0.811407;0.020174;0;-0.483403;3383.857143;12.814815;0.316351;50.295166;3
1767;-6353240.796;-8120722.607;4.118815;2.124632;2.294327;0.639465;0.295517;0.818609;1.626088;0.035798;0.054013;-0.11208;1241.892857;13.892857;0.610987;19.056814;3
1772;-6345642.439;-8397098.15;2.876449;2.038499;1.565889;0.790475;0.215927;0.43186;0.90633;0.015398;4.632777;-0.068966;7113.5625;48.71875;0.258777;58.96725;3
1773;-6345642.439;-8370776.669;0.563541;0.408977;0.330452;0.121954;0.05146;0.087653;0.452247;0.015518;2.263699;-0.107973;3513.3125;33.28125;0.12828;40.293303;3
1774;-6345642.439;-8344455.189;1.867563;1.166597;1.085486;0.411234;0.122202;0.398355;0.691689;0.033366;0;-0.363849;3587.015152;56.060606;0.339792;49.94214;3
1775;-6345642.439;-8304972.969;0.259179;0.171735;0.167715;0.041875;0.025916;0.048941;0.33573;0.015293;2.617347;-0.056121;3906.37037;8.53125;0.104879;51.826665;3
1776;-6345642.439;-8278651.489;0.669951;0.391682;0.396389;0.14678;0.030129;0.128847;0.5897;0.020948;1.060606;-0.244763;3196.862069;34.612903;0.259452;54.902515;3
1777;-6345642.439;-8239169.268;1.453751;0.724818;0.783713;0.3401;0.056191;0.209796;0.874926;0.020742;4.6158;-0.192981;3453.296875;30.59375;0.344856;50.567666;3
1779;-6345642.439;-8133883.347;1.18774;0.606788;0.659978;0.187972;0.05017;0.261683;0.905009;0.028212;1.541745;-0.049158;1627.894737;6.3125;0.265727;35.669015;3
1788;-6338044.083;-8383937.41;1.060234;0.757299;0.582095;0.267878;0.084031;0.163148;0.602123;0.017236;2.500332;-0.1971;4343.222222;41.46875;0.181649;55.401615;3
1789;-6338044.083;-8357615.929;0.267587;0.205376;0.184707;0.037833;0.027533;0.050533;0.343995;0.015737;3.803292;-0.060793;3447.4375;22.242424;0.112612;47.915566;3
1790;-6338044.083;-8331294.449;0.36223;0.255066;0.239203;0.055706;0.034557;0.085064;0.286878;0.015241;4.059886;-0.138771;4649.258065;39.454545;0.109468;60.547623;3
1791;-6338044.083;-8291812.229;0.456963;0.246218;0.237847;0.120371;0.025407;0.088662;0.448299;0.015396;5.194564;-0.11815;3262.267857;24.34375;0.208302;55.843917;3
1792;-6338044.083;-8265490.748;0.904749;0.50745;0.54446;0.182418;0.047058;0.176784;0.512599;0.027241;0;-0.928592;2439.411765;16.52381;0.195044;17.242347;3
1793;-6338044.083;-8212847.788;1.244005;0.742023;0.762297;0.217149;0.051817;0.238919;0.690942;0.015293;5.335667;-0.057956;2906.586957;14.28125;0.211404;61.894635;3
1802;-6330445.726;-8370776.669;0.323578;0.2587;0.212734;0.064343;0.02877;0.030358;0.27042;0.018583;2.170942;-0.180561;2009.69697;14.848485;0.061447;23.89607;3
1803;-6330445.726;-8344455.189;0.575608;0.387832;0.358196;0.103208;0.052407;0.108509;0.398325;0.019785;0.795581;-0.295725;4425.051724;41.575758;0.149406;65.232989;3
1804;-6330445.726;-8318133.709;0.208731;0.132921;0.125831;0.042445;0.020915;0.044702;0.259608;0.014494;5.455642;-0.172848;3246.375;19.84375;0.09292;38.606238;3
1805;-6330445.726;-8278651.489;0.521174;0.247854;0.251216;0.139968;0.030808;0.091135;0.682622;0.015293;0.807512;-0.08435;3388.30303;26.545455;0.272221;50.981549;3
1806;-6330445.726;-8226008.528;2.979305;1.626165;1.68995;0.705571;0.08605;0.463028;1.595778;0.024674;1.60979;-0.54593;4334.142857;56.96;0.661223;61.391652;3
1808;-6330445.726;-8133883.347;5.308904;2.24153;3.041107;0.962627;0.209983;1.050059;1.98854;0.028212;0.395338;-0.117984;2211.045455;3.46875;0.91607;18.460202;3
1815;-6326646.547;-8403678.52;3.171612;2.40682;1.891977;0.794141;0.210714;0.571882;0.956082;0.017869;0.419604;-0.32231;6551.333333;36.037037;0.167811;45.166826;3
1816;-6322847.369;-8383937.41;0.576827;0.425387;0.268596;0.201373;0.044135;0.080957;0.452256;0.015301;1.765273;-0.116335;3409.28125;34.96875;0.129045;55.269814;3
1817;-6322847.369;-8357615.929;0.182309;0.139492;0.128948;0.024474;0.018839;0.031591;0.30909;0.015293;1.481431;-0.099254;1868.939394;7.878788;0.088505;20.809336;3
1818;-6322847.369;-8331294.449;0.324101;0.211862;0.201333;0.055677;0.030326;0.065684;0.305792;0.017367;1.318609;-0.298758;2894.151515;32.30303;0.1276;58.695968;3
1819;-6322847.369;-8304972.969;0.264596;0.158745;0.147762;0.059831;0.0249;0.054373;0.436531;0.015293;3.23598;-0.075252;4807.709677;26.15625;0.170106;71.143305;3
